# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 12 08:37:58 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
#
pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmassj,pl_eqt,st_spectype,st_teff,st_mass,st_lum
Kepler-893 b,Kepler-893,1,1,6.33855761,0.069900,3.030,0.02970,1034,,5820.00,1.00,0.060
Kepler-894 b,Kepler-894,1,1,9.80322400,0.091600,2.780,0.02560,896,,5603.00,0.87,-0.123
Kepler-895 b,Kepler-895,1,1,2.80624233,0.032800,1.540,0.00940,771,,4315.00,0.65,-0.854
Kepler-896 b,Kepler-896,1,2,144.54739600,0.516400,2.530,0.02180,303,,5262.00,0.84,0.481
Kepler-896 c,Kepler-896,1,2,29.54225660,0.179200,3.150,0.03170,515,,5510.00,0.88,0.481
Kepler-897 b,Kepler-897,1,1,8.04726420,0.077000,2.390,0.01980,855,,5839.00,1.03,0.288
Kepler-898 b,Kepler-898,1,1,5.87061910,0.054500,1.490,0.00889,616,,4223.00,0.65,-0.875
Kepler-899 b,Kepler-899,1,1,19.17891293,0.139200,2.680,0.02410,640,,5595.00,0.93,0.048
Kepler-9 b,Kepler-9,1,3,19.23891000,0.143000,8.290,0.13655,661,,5774.00,1.02,-0.038
Kepler-9 c,Kepler-9,1,3,38.98530000,0.227000,8.080,0.09408,523,,5774.00,1.02,-0.038
Kepler-9 d,Kepler-9,1,3,1.59285100,0.027300,1.640,0.01050,2026,,5777.00,1.07,0.037
Kepler-90 i,KOI-351,1,8,14.44912000,,1.320,0.00724,709,,6015.00,1.12,0.250
Kepler-900 b,Kepler-900,1,1,6.99130860,0.067900,2.080,0.01570,716,,4836.00,0.78,-0.608
Kepler-901 b,Kepler-901,1,1,3.51749439,0.037800,1.370,0.00771,704,,4184.00,0.59,-0.984
Kepler-902 b,Kepler-902,1,1,40.10995470,0.223000,2.540,0.02200,556,,5647.00,0.95,0.108
Kepler-903 b,Kepler-903,1,2,10.35077210,0.090700,2.010,0.01480,842,,5682.00,0.98,0.365
Kepler-903 c,Kepler-903,1,2,62.92285570,0.302000,2.530,0.02180,462,,5682.00,0.98,0.365
Kepler-904 b,Kepler-904,1,1,3.02166863,0.041700,1.770,0.01190,1332,,6160.00,1.16,0.154
Kepler-905 b,Kepler-905,1,1,5.08274652,0.057200,1.410,0.00809,928,,5461.00,0.95,-0.215
Kepler-906 b,Kepler-906,1,1,41.69799760,0.235900,2.110,0.01600,537,,6035.00,1.06,0.096
Kepler-907 b,Kepler-907,1,1,15.86621821,0.122500,1.200,0.00588,879,,6106.00,1.08,0.378
Kepler-908 b,Kepler-908,3,1,1.34059747,0.024700,1.220,0.00624,1783,,5973.00,1.11,0.264
Kepler-909 b,Kepler-909,1,1,13.93290318,0.117500,1.470,0.00869,852,,6154.00,1.17,0.273
Kepler-91 b,Kepler-91,1,1,6.24658000,0.073100,15.323,0.81000,2040,K3,4550.00,1.31,1.225
Kepler-910 b,Kepler-910,1,1,2.36436901,0.038200,0.820,0.00150,1752,,6230.00,1.26,0.494
Kepler-911 b,Kepler-911,1,1,20.31050100,0.154900,2.600,0.02290,931,,6112.00,1.34,0.707
Kepler-912 b,Kepler-912,1,1,2.53475627,0.033900,2.800,0.02590,1218,,5998.00,1.07,0.552
Kepler-913 b,Kepler-913,1,2,10.29672521,0.100900,2.060,0.01540,1129,,4687.00,0.63,-0.282
Kepler-913 c,Kepler-913,1,2,5.93911982,0.069900,3.858,0.04470,1357,,6068.00,1.29,-0.282
Kepler-914 b,Kepler-914,1,1,4.40966548,0.054400,1.380,0.00780,1192,,5877.00,1.10,0.245
Kepler-915 b,Kepler-915,1,1,4.59489604,0.056600,1.500,0.00899,1319,,6173.00,1.21,0.506
Kepler-916 b,Kepler-916,1,1,32.29687980,0.188500,1.760,0.01180,503,,5248.00,0.85,-0.278
Kepler-917 b,Kepler-917,1,1,2.97041437,0.037800,1.910,0.01360,991,,5418.00,0.80,0.764
Kepler-918 b,Kepler-918,1,1,4.85386933,0.056900,1.740,0.01160,1052,,6028.00,1.11,-0.018
Kepler-919 b,Kepler-919,1,1,11.04603384,0.098100,2.250,0.01790,869,,6113.00,1.15,0.167
Kepler-92 b,Kepler-92,1,3,13.74900000,0.117400,3.510,0.20200,975,,5883.00,1.21,0.558
Kepler-92 c,Kepler-92,1,3,26.72300000,0.182900,2.600,0.01900,781,,5883.00,1.21,0.558
Kepler-92 d,Kepler-92,1,3,49.35680000,0.275400,2.067,0.01550,637,,5904.34,1.07,0.558
Kepler-920 b,Kepler-920,1,2,6.53192704,0.065000,2.420,0.02030,907,,5403.00,0.89,-0.183
Kepler-920 c,Kepler-920,1,2,100.82741130,0.402900,3.800,0.04360,364,,5403.00,0.89,-0.183
Kepler-921 b,Kepler-921,1,1,51.30063400,0.271600,2.870,0.02710,492,,5663.00,0.93,-0.030
Kepler-922 b,Kepler-922,1,1,0.93846683,0.018200,1.420,0.00819,1876,,5671.00,0.95,-0.133
Kepler-923 b,Kepler-923,1,1,6.93366476,0.071500,1.380,0.00780,1104,,5988.00,1.11,0.333
Kepler-924 b,Kepler-924,1,1,61.03701170,0.335900,3.070,0.03030,610,,6167.00,1.14,0.314
Kepler-925 b,Kepler-925,1,1,33.86785310,0.180500,2.340,0.01910,394,,4673.00,0.77,-0.684
Kepler-926 b,Kepler-926,1,1,52.06886010,0.273900,2.310,0.01870,524,,5806.00,1.01,0.173
Kepler-927 b,Kepler-927,1,1,9.11499030,0.086600,1.720,0.01130,906,,5743.00,0.99,-0.086
Kepler-928 b,Kepler-928,1,1,3.93246130,0.044400,1.590,0.00993,894,,4700.00,0.73,-0.719
Kepler-929 b,Kepler-929,1,1,0.92103214,0.019200,1.110,0.00444,2362,,5869.00,1.01,0.461
Kepler-93 b,Kepler-93,1,2,4.72673978,0.053430,1.478,0.01466,1133,,5669.00,0.91,-0.106
Kepler-93 c,Kepler-93,1,2,1460.00000000,,,3.00000,,,5669.00,0.91,-0.106
Kepler-930 b,Kepler-930,1,1,71.45177750,0.347500,2.130,0.01630,561,,6335.00,1.25,0.378
Kepler-931 b,Kepler-931,1,1,8.03755877,0.071900,1.330,0.00733,744,,5241.00,0.86,-0.350
Kepler-932 b,Kepler-932,1,1,1.92143740,0.027900,1.370,0.00771,1276,,5331.00,0.87,-0.322
Kepler-933 b,Kepler-933,1,1,14.20443009,0.104100,2.460,0.02080,602,,5346.00,0.87,-0.211
Kepler-934 b,Kepler-934,1,1,55.67383090,0.265800,2.090,0.01580,384,,5001.00,0.81,-0.478
Kepler-935 b,Kepler-935,1,1,4.88083852,0.052700,1.350,0.00752,879,,4830.00,0.78,-0.639
Kepler-936 b,Kepler-936,1,1,10.56134221,0.095400,1.450,0.00849,867,,5482.00,0.92,-0.190
Kepler-937 b,Kepler-937,1,2,67.66882700,0.321400,3.720,0.04200,495,,6095.00,1.15,0.281
Kepler-937 c,Kepler-937,1,2,153.34336400,0.554500,2.670,0.02390,377,,6095.00,1.15,0.281
Kepler-938 b,Kepler-938,1,1,52.62984170,0.268900,2.220,0.01750,544,,5533.00,0.92,-0.174
Kepler-939 b,Kepler-939,1,1,14.87829600,0.115300,1.750,0.01170,692,,5471.00,0.88,0.391
Kepler-94 b,Kepler-94,1,2,2.50806000,0.031060,3.510,0.03400,997,M0 V,4781.00,0.81,-0.613
Kepler-94 c,Kepler-94,1,2,820.30000000,,12.500,9.83600,,M0 V,4781.00,0.81,-0.597
Kepler-940 b,Kepler-940,1,1,59.62252570,0.305900,3.340,0.03500,486,,5769.00,0.97,-0.057
Kepler-941 b,Kepler-941,1,1,17.42395198,0.131100,3.080,0.03050,722,,5539.00,0.89,-0.206
Kepler-942 b,Kepler-942,1,1,44.96417488,0.229800,2.130,0.01630,379,,4861.00,0.81,-0.585
Kepler-943 b,Kepler-943,1,1,49.77014380,0.255900,5.930,0.09280,455,,5612.00,0.93,0.407
Kepler-944 b,Kepler-944,1,1,43.31677370,0.228800,2.630,0.02330,459,,5409.00,0.86,-0.078
Kepler-945 b,Kepler-945,1,1,31.00338140,0.203700,2.630,0.02330,616,,5718.00,0.97,0.024
Kepler-946 b,Kepler-946,1,1,11.79162572,0.100200,1.930,0.01380,857,,5665.00,0.94,0.134
Kepler-947 b,Kepler-947,1,1,26.96443170,0.177300,2.280,0.01830,573,,5508.00,0.90,0.142
Kepler-948 b,Kepler-948,1,1,7.76846622,0.074900,1.850,0.01280,841,,5679.00,0.96,-0.109
Kepler-949 b,Kepler-949,1,2,8.68930730,0.077400,2.910,0.02770,782,,5403.00,0.89,-0.442
Kepler-949 c,Kepler-949,1,2,20.99757968,0.139400,2.970,0.02870,582,,5211.00,0.82,-0.442
Kepler-95 b,Kepler-95,1,1,11.52310000,0.101700,3.420,0.04100,927,,5699.00,1.08,0.281
Kepler-950 b,Kepler-950,1,1,98.71804060,0.398200,8.980,0.18800,360,,5857.00,1.02,0.355
Kepler-951 b,Kepler-951,2,1,71.52530845,0.309100,5.590,0.08390,340,,4834.00,0.77,-0.642
Kepler-952 b,Kepler-952,1,1,130.35469190,0.518300,7.650,0.14300,369,,5730.00,1.00,0.097
Kepler-953 b,Kepler-953,1,2,88.40655258,0.392000,4.210,0.05190,410,,5416.00,0.95,-0.119
Kepler-953 c,Kepler-953,1,2,9.10967112,0.086200,1.190,0.00570,873,,5416.00,0.95,-0.119
Kepler-954 b,Kepler-954,1,1,16.78176602,0.118000,2.320,0.01890,545,,4990.00,0.82,-0.572
Kepler-955 b,Kepler-955,1,1,14.53244172,0.108300,3.130,0.03130,664,,5350.00,0.89,-0.409
Kepler-956 b,Kepler-956,1,1,5.24867263,0.059600,3.000,0.02920,1056,,6040.00,1.10,0.052
Kepler-957 b,Kepler-957,1,1,5.90741354,0.055900,5.500,0.08160,769,,4963.00,0.81,-0.468
Kepler-958 b,Kepler-958,1,1,9.76788050,0.085200,2.060,0.01540,749,,5421.00,0.91,-0.282
Kepler-959 b,Kepler-959,1,1,14.80074836,0.163300,4.380,0.05550,1912,,7005.00,1.60,0.738
Kepler-96 b,Kepler-96,1,1,16.23850000,0.123500,2.670,0.02700,711,,5690.00,1.00,-0.052
Kepler-960 b,Kepler-960,1,1,3.12686223,0.041400,2.290,0.01840,1391,,4755.00,0.77,-0.629
Kepler-961 b,Kepler-961,1,1,16.87727414,0.124500,2.550,0.02210,642,,5582.00,0.96,-0.194
Kepler-962 b,Kepler-962,1,1,12.05707239,0.098400,1.970,0.01430,689,,5478.00,0.93,-0.261
Kepler-963 b,Kepler-963,1,1,9.97683705,0.084900,2.660,0.02380,802,,5461.00,0.91,-0.225
Kepler-964 b,Kepler-964,1,1,13.52251060,0.106300,2.120,0.01620,652,,5427.00,0.93,-0.306
Kepler-965 b,Kepler-965,1,1,134.25272980,0.512000,3.380,0.03570,393,,5886.00,1.05,0.148
Kepler-966 b,Kepler-966,1,1,99.74762200,0.390700,4.130,0.05020,391,,5840.00,1.02,0.233
Kepler-967 b,Kepler-967,1,2,13.22713379,0.102700,2.350,0.01930,638,,5178.00,0.84,-0.718
Kepler-967 c,Kepler-967,1,2,198.71125020,0.625300,3.650,0.04070,258,,5178.00,0.84,-0.718
Kepler-968 b,Kepler-968,1,3,3.69298373,0.038900,2.000,0.01470,745,,4598.00,0.76,-0.763
Kepler-968 c,Kepler-968,1,3,5.70940492,0.052000,1.690,0.01100,644,,4598.00,0.76,-0.763
Kepler-969 b,Kepler-969,1,2,34.17317140,0.202700,2.070,0.01550,465,,5214.00,0.92,-0.389
Kepler-969 c,Kepler-969,1,2,1.68293460,0.027200,0.990,0.00295,1270,,5214.00,0.92,-0.389
Kepler-97 b,Kepler-97,1,2,2.58664000,0.035600,1.480,0.01100,1328,,5779.00,0.94,-0.025
Kepler-97 c,Kepler-97,1,2,789.00000000,,,1.08000,,,5779.00,0.94,-0.037
Kepler-970 b,Kepler-970,2,1,16.73652500,0.139000,2.609,0.02300,464,,4290.00,0.67,-0.775
Kepler-971 b,Kepler-971,1,1,9.59070716,0.082700,2.130,0.01630,1087,,5431.00,0.88,-0.299
Kepler-972 b,Kepler-972,1,1,7.03932553,0.073400,4.650,0.06140,1060,,6146.00,1.15,0.191
Kepler-973 b,Kepler-973,1,1,49.60773310,0.250800,1.960,0.01420,402,,5213.00,0.86,-0.344
Kepler-974 b,Kepler-974,1,1,4.19449651,0.041900,1.570,0.00972,577,,3687.00,0.52,-1.354
Kepler-975 b,Kepler-975,1,2,1.97034246,0.030300,1.480,0.00879,1599,,4897.00,0.80,-0.512
Kepler-975 c,Kepler-975,1,2,5.05821338,0.056700,10.690,0.25200,1168,,4883.00,0.95,-0.512
Kepler-976 b,Kepler-976,1,1,105.95641480,0.421700,3.960,0.04670,324,,5232.00,0.87,-0.360
Kepler-977 b,Kepler-977,1,1,26.85328322,0.162000,2.620,0.02320,544,,5315.00,0.87,-0.476
Kepler-978 b,Kepler-978,1,1,49.62215090,0.272600,2.990,0.02900,546,,6002.00,1.07,0.143
Kepler-979 b,Kepler-979,1,1,8.08801350,0.075300,2.720,0.02470,792,,5310.00,0.87,-0.320
Kepler-98 b,Kepler-98,1,1,1.54168000,0.025600,1.990,0.01100,1592,,5539.00,0.99,-0.133
Kepler-980 b,Kepler-980,1,1,11.55102504,0.100500,2.670,0.02390,845,,5935.00,1.05,0.262
Kepler-981 b,Kepler-981,1,1,4.46975774,0.053500,2.310,0.01870,1103,,5718.00,0.98,-0.081
Kepler-982 b,Kepler-982,1,1,15.77382210,0.129100,2.250,0.01790,955,,6139.00,1.16,0.511
Kepler-983 b,Kepler-983,1,1,60.08550820,0.314800,2.360,0.01940,485,,6052.00,1.13,0.150
Kepler-984 b,Kepler-984,1,1,43.03422720,0.232700,2.120,0.01620,484,,5610.00,0.96,-0.108
Kepler-985 b,Kepler-985,1,1,116.33190100,0.445100,2.980,0.02880,323,,5434.00,0.91,-0.283
Kepler-986 b,Kepler-986,1,1,56.43499380,0.276000,2.360,0.01940,465,,5642.00,0.96,-0.047
Kepler-987 b,Kepler-987,1,1,105.30331480,0.423800,3.260,0.03360,351,,5637.00,0.97,-0.145
Kepler-988 b,Kepler-988,1,1,17.76080053,0.108500,2.070,0.01550,368,,4005.00,0.55,-1.047
Kepler-989 b,Kepler-989,1,1,7.96431535,0.073400,2.210,0.01740,805,,5074.00,0.82,-0.427
Kepler-99 b,Kepler-99,2,1,4.60358000,0.050300,1.480,0.01900,810,,4782.00,0.79,-0.585
Kepler-990 b,Kepler-990,1,2,9.91723428,0.088300,2.600,0.02290,903,,5948.00,1.05,-0.050
Kepler-990 c,Kepler-990,1,2,0.53835431,0.012700,1.530,0.00930,2386,,5948.00,1.05,-0.050
Kepler-991 b,Kepler-991,1,1,82.53425190,0.310400,2.540,0.02200,260,,4392.00,0.64,-0.831
Kepler-992 b,Kepler-992,1,1,20.16034462,0.133900,1.620,0.01020,510,,4944.00,0.80,-0.570
Kepler-993 b,Kepler-993,1,1,22.08557563,0.130000,2.970,0.02870,352,,3843.00,0.57,-1.229
Kepler-994 b,Kepler-994,1,1,1.15116651,0.017700,1.600,0.01000,957,,3934.00,0.56,-1.139
Kepler-995 b,Kepler-995,1,1,28.26731672,0.170100,2.700,0.02440,517,,5206.00,0.83,-0.419
Kepler-996 b,Kepler-996,1,1,3.77059058,0.047400,1.980,0.01440,1272,,6014.00,1.09,0.242
Kepler-997 b,Kepler-997,1,1,2.70730672,0.039700,1.360,0.00761,1709,,6150.00,1.22,0.496
Kepler-998 b,Kepler-998,1,1,5.65377733,0.062600,2.320,0.01890,1020,,6058.00,1.12,0.193
Kepler-999 b,Kepler-999,1,1,5.99185702,0.068100,2.340,0.01910,1355,,6237.00,1.29,0.538
L 168-9 b,L 168-9,1,1,1.40150000,0.020910,1.390,0.01447,965,M1 V,3800.00,0.62,-1.172
L 363-38 b,L 363-38,1,1,8.78100000,0.048000,2.000,0.01469,330,,3129.00,0.21,-1.886
L 98-59 b,L 98-59,1,4,2.25311360,0.021910,0.850,0.00126,627,M3 V,3415.00,0.27,-1.948
L 98-59 c,L 98-59,1,4,3.69067770,0.030400,1.385,0.00698,553,M3 V,3415.00,0.27,-1.948
L 98-59 d,L 98-59,1,4,7.45072450,0.048600,1.521,0.00610,416,M3 V,3415.00,0.27,-1.948
L 98-59 e,L 98-59,1,4,12.79600000,0.071700,1.560,0.00963,342,M3 V,3415.00,0.27,-1.948
LHS 1140 b,LHS 1140,1,2,24.73694000,0.095700,1.635,0.02007,379,M4.5 V,2988.00,0.19,-2.488
LHS 1140 c,LHS 1140,1,2,3.77792000,0.027340,1.169,0.00554,709,M4.5 V,2988.00,0.19,-2.488
LHS 1478 b,LHS 1478,1,1,1.94953780,0.018480,1.242,0.00733,595,m3 V,3381.00,0.24,-2.146
LHS 1678 b,LHS 1678,2,2,0.86023220,0.012510,0.696,0.00110,830,M2.0 V,3490.00,0.35,-1.839
LHS 1678 c,LHS 1678,2,2,3.69424700,0.033100,0.982,0.00440,511,M2.0 V,3490.00,0.35,-1.839
LHS 1815 b,LHS 1815,1,1,3.81433000,0.040400,1.088,0.02737,617,M1,3643.00,0.50,-1.387
LHS 3844 b,LHS 3844,1,1,0.46292913,0.006220,1.303,0.00708,805,M5,3036.00,0.15,-2.565
LP 714-47 b,LP 714-47,1,1,4.05203700,0.041700,4.700,0.09691,700,M0.0 V,3950.00,0.59,-1.125
LP 791-18 b,LP 791-18,1,3,0.94799810,0.009780,1.212,0.00609,564,M(6.1 +/- 0.7) V,2960.00,0.14,-2.638
LP 791-18 c,LP 791-18,1,3,4.98990930,0.029610,2.438,0.02234,324,M(6.1 +/- 0.7) V,2960.00,0.14,-2.638
LP 791-18 d,LP 791-18,1,3,2.75343600,0.019920,1.032,0.00283,396,M(6.1 +/- 0.7) V,2960.00,0.14,-2.638
LP 890-9 b,LP 890-9,1,2,2.72990250,0.018750,1.320,0.04153,396,M6 V,2850.00,0.12,-2.841
LP 890-9 c,LP 890-9,1,2,8.45746300,0.039840,1.367,0.07960,272,M6 V,2850.00,0.12,-2.841
LSPM J2116+0234 b,LSPM J2116+0234,1,1,14.43990000,0.087600,3.710,0.04185,,M3.0 V,3475.00,0.43,-1.699
LTT 1445 A b,LTT 1445 A,3,2,5.35876570,0.038130,1.305,0.00903,424,M2.5V,3340.00,0.26,-2.046
LTT 1445 A c,LTT 1445 A,3,2,3.12390350,0.026610,1.147,0.00485,508,M2.5V,3340.00,0.26,-2.046
LTT 3780 b,LTT 3780,2,2,0.76844800,0.012110,1.332,0.00824,892,M4 V,3331.00,0.40,-1.777
LTT 3780 c,LTT 3780,2,2,12.25190000,0.076730,2.300,0.02706,353,M4 V,3331.00,0.40,-1.777
LTT 9779 b,LTT 9779,1,1,0.79205200,0.016790,4.720,0.09225,1978,G7 V,5443.00,0.77,-0.149
LkCa 15 b,LkCa 15,1,2,,14.700000,,,,,4194.00,,-0.192
LkCa 15 c,LkCa 15,1,2,,18.600000,,,,,4194.00,,-0.192
Lupus-TR-3 b,Lupus-TR-3,1,1,3.91405000,0.046400,9.976,0.81000,,,5000.00,0.87,-1.464
MASCARA-1 b,MASCARA-1,1,1,2.14877381,0.040352,17.901,3.70000,2594,A8,7490.00,1.90,1.083
MASCARA-4 b,MASCARA-4,2,1,2.82406000,0.047000,17.150,3.10000,2100,A7 V,7800.00,1.75,1.087
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,1,1,,0.620000,1.630,0.01000,,,,0.06,
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,1,1,,5.900000,13.500,1.70000,34,,,0.69,
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,1,1,,1.100000,5.180,0.07360,,,,0.21,
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,1,1,,2.700000,13.000,4.10000,,K,,0.56,
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,1,1,2800.00000000,3.200000,3.210,0.03270,,,,0.56,
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,1,1,,2.030000,9.640,0.21200,,,,0.52,
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1,1,1980.00000000,1.800000,13.200,2.60000,,,,0.19,
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,1,1,,1.210000,12.400,11.00000,,,,0.16,
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,1,1,,2.420000,14.200,0.54000,,,,0.58,
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,1,1,,0.920000,2.990,0.02900,,,,0.11,
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,1,1,,1.720000,11.100,0.27000,,,,0.18,
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,1,1,,2.000000,13.600,1.50000,,,5950.00,0.67,
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,1,1,,4.140000,5.990,0.09000,,,,0.75,
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,1,1,,0.950000,4.290,0.05300,,,,0.11,
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,1,1,,0.690000,4.430,0.05700,,,,0.15,
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,1,1,3000.00000000,1.100000,12.900,4.80000,,,,0.86,
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,1,1,,4.300000,12.400,11.60000,,,,0.39,
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,1,1,,10.200000,12.600,8.40000,,,,0.49,
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,1,1,,0.900000,2.480,0.02110,,,,0.10,
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,1,1,,3.030000,13.200,2.74000,,,,0.88,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,1,1,,0.930000,1.620,0.01020,,,,0.02,
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,1,1,,0.240000,6.420,0.10600,,,,0.01,
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,1,1,,1.390000,13.200,2.80000,,,,0.29,
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,1,1,,0.950000,14.100,0.62000,,,,0.15,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,1,1,,,12.200,18.00000,,,,0.90,
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,1,1,,1.110000,3.370,0.03555,,,,0.23,
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,1,1,,2.740000,7.710,0.14473,,,,0.43,
MOA-bin-1L b,MOA-bin-1L,1,1,,8.300000,13.000,3.70000,,,,0.75,
MOA-bin-29 b,MOA-bin-29,1,1,,0.480000,14.100,0.60000,,,,0.03,
MXB 1658-298 b,MXB 1658-298,2,1,760.00000000,1.613000,12.000,23.70000,,,,1.98,
NGC 2682 Sand 364 b,NGC 2682 Sand 364,1,1,121.71000000,0.530000,12.700,6.69000,,K3 III,4284.00,9.06,2.072
NGC 2682 Sand 978 b,NGC 2682 Sand 978,1,1,511.21000000,,13.300,2.18000,,K4 III,4200.00,1.37,2.157
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,1,1,6.95900000,,12.300,0.32000,,G5 V,5780.00,1.01,-0.011
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,1,1,5.11800000,,14.000,0.40000,,G5 V,5725.00,0.96,-0.018
NGC 2682 YBP 401 b,NGC 2682 YBP 401,1,1,4.08700000,,14.300,0.46000,,F9 V,6165.00,1.14,0.289
NGTS-1 b,NGTS-1,1,1,2.64729800,0.032600,14.908,0.81200,790,M0.5,3916.00,0.62,-1.153
NGTS-10 b,NGTS-10,1,1,0.76689440,0.014300,13.507,2.16200,1332,K5 V,4600.00,0.70,-0.757
NGTS-11 b,NGTS-11,1,1,35.45533000,0.201000,9.158,0.34400,435,K,5050.00,0.86,-0.395
NGTS-12 b,NGTS-12,1,1,7.53280600,0.075700,11.747,0.20800,1257,G,5690.00,1.02,0.338
NGTS-13 b,NGTS-13,1,1,4.11902700,0.054900,12.801,4.84000,1605,,5819.00,1.30,0.517
NGTS-14 A b,NGTS-14 A,2,1,3.53571730,0.040300,4.977,0.09200,1143,K1 V,5187.00,0.90,-0.311
NGTS-15 b,NGTS-15,1,1,3.27623000,0.044100,12.330,0.75100,1146,G6 V,5600.00,0.99,-0.086
NGTS-16 b,NGTS-16,1,1,4.84532000,0.052300,14.572,0.66700,1177,G7 V,5550.00,1.00,0.117
NGTS-17 b,NGTS-17,1,1,3.24253000,0.039100,13.899,0.76400,1457,G4 V,5650.00,1.02,0.241
NGTS-18 b,NGTS-18,1,1,3.05125000,0.044800,13.563,0.40900,1381,G5 V,5610.00,1.00,0.270
NGTS-2 b,NGTS-2,1,1,4.51116400,0.063000,17.878,0.74000,1468,F5 V,6478.00,1.64,0.631
NGTS-20 b,NGTS-20,1,1,54.18915000,0.313000,11.994,2.98000,688,G1 IV,5980.00,1.47,0.645
NGTS-21 b,NGTS-21,1,1,1.54338970,0.023600,14.908,2.36000,1357,K3 V,4660.00,0.72,-0.539
NGTS-23 b,NGTS-23,1,1,4.07643260,0.050400,14.202,0.61300,1327,F9 V,6057.00,1.01,0.283
NGTS-24 b,NGTS-24,1,1,3.46787960,0.047900,13.608,0.52000,1499,G2 IV,5820.00,1.26,0.446
NGTS-25 b,NGTS-25,1,1,2.82309300,0.038800,11.467,0.63900,1101,K0 V,5321.00,0.91,-0.292
NGTS-3 A b,NGTS-3 A,2,1,1.67537280,0.023000,16.589,2.38000,1434,G6 V,5600.00,1.02,-0.144
NGTS-4 b,NGTS-4,1,1,1.33735080,0.019000,3.180,0.06481,1650,,5143.00,0.75,-0.353
NGTS-5 b,NGTS-5,1,1,3.35698660,0.038200,12.733,0.22900,952,K2 V,4987.00,0.66,-0.511
NGTS-6 b,NGTS-6,1,1,0.88205900,0.016770,14.863,1.33900,1284,,4730.00,0.77,-0.592
NGTS-8 b,NGTS-8,1,1,2.49970000,0.035000,12.218,0.93000,1345,K0 V,5241.00,0.89,-0.210
NGTS-9 b,NGTS-9,1,1,4.43527000,0.058000,11.994,2.90000,1448,F8 V,6330.00,1.34,0.389
NN Ser c,NN Ser,2,2,5573.55000000,5.350000,12.600,7.33000,,WD,57000.00,0.54,
NN Ser d,NN Ser,2,2,2883.50000000,3.430000,13.300,2.30000,,WD,57000.00,0.54,
NSVS 14256825 b,NSVS 14256825,2,1,3225.00000000,3.120000,12.300,14.15000,,,40000.00,0.42,1.974
NY Vir b,NY Vir,2,2,3160.00000000,3.300000,13.300,2.30000,,,32780.00,0.46,1.375
NY Vir c,NY Vir,2,2,8799.00000000,,12.800,5.54000,,,32780.00,0.46,1.375
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,1,1,,4.300000,13.200,2.60000,,K V,,0.63,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,1,1,,3.600000,13.000,3.80000,55,,,0.46,
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,1,1,,3.500000,3.840,0.04440,,K5,,0.69,
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1,1,3285.00000000,2.600000,2.210,0.01700,50,,,0.22,
